# <Transmitter Set: Tx: 15 Tx3 - Point 1>
# <Rx values>
1,1.32223e-06,-1.3927e-05,7.57273e-06,4.25829e-06,8.50559e-06,1.59111e-05,-6.46867e-07,8.27528e-06
2,-1.07231e-05,-6.69881e-06,8.77498e-06,-5.01142e-06,1.78665e-05,-1.15332e-06,5.37075e-06,4.50061e-06
3,-9.67477e-06,5.70318e-06,-1.96982e-07,-1.15908e-05,6.23158e-06,-1.63296e-05,6.04527e-06,-1.08665e-06
4,2.19339e-07,9.73445e-06,-1.16389e-05,-5.74318e-06,-1.17923e-05,-1.20582e-05,3.267e-06,-4.93675e-06
5,7.20057e-06,4.20108e-06,-1.13631e-05,8.67117e-06,-1.5079e-05,5.3028e-06,-1.59751e-06,-6.23227e-06
6,6.42428e-06,-2.9287e-06,3.14705e-06,1.50922e-05,-1.59372e-06,1.48749e-05,-6.83947e-06,-3.03162e-06
7,1.64767e-06,-6.01988e-06,1.59106e-05,3.83943e-06,1.16484e-05,7.26711e-06,-7.46001e-06,4.7836e-06
8,-3.14925e-06,-5.10035e-06,1.06435e-05,-1.34053e-05,1.05942e-05,-6.41011e-06,3.81737e-07,1.03185e-05
9,-6.39536e-06,-1.18232e-06,-7.92099e-06,-1.57505e-05,-6.45788e-07,-1.0916e-05,1.06136e-05,5.20676e-06
10,-5.61954e-06,4.96294e-06,-1.79288e-05,6.65143e-07,-8.47144e-06,-4.2262e-06,1.05676e-05,-7.89573e-06
11,1.16673e-06,8.79438e-06,-6.88566e-06,1.65871e-05,-6.92078e-06,4.2049e-06,-2.6664e-06,-1.42471e-05
12,9.50084e-06,4.03626e-06,1.20937e-05,1.30492e-05,-6.07331e-07,6.90221e-06,-1.50497e-05,-4.02069e-06
13,9.27523e-06,-7.3463e-06,1.6482e-05,-5.37583e-06,4.37911e-06,4.42373e-06,-1.06543e-05,1.2621e-05
14,-2.58669e-06,-1.29703e-05,1.99119e-06,-1.65879e-05,6.14722e-06,-1.68695e-07,7.25078e-06,1.55888e-05
15,-1.40396e-05,-3.78673e-06,-1.34122e-05,-8.36678e-06,4.29354e-06,-5.22878e-06,1.76852e-05,-2.76102e-08
16,-1.02154e-05,1.1889e-05,-1.24443e-05,7.91482e-06,-1.8272e-06,-7.63033e-06,7.44366e-06,-1.62996e-05
17,6.77636e-06,1.51913e-05,1.50184e-06,1.34066e-05,-8.67482e-06,-3.07228e-06,-1.16971e-05,-1.35874e-05
18,1.73609e-05,2.53084e-07,1.13507e-05,4.26423e-06,-8.14446e-06,6.87182e-06,-1.69919e-05,4.89266e-06
19,7.74185e-06,-1.61055e-05,7.99436e-06,-7.03117e-06,2.49914e-06,1.18568e-05,-2.64721e-06,1.70041e-05
20,-1.15867e-05,-1.39506e-05,-1.78107e-06,-8.98569e-06,1.30136e-05,3.5401e-06,1.37156e-05,9.19639e-06
