# <Transmitter Set: Tx: 15 Tx3 - Point 1>
# <Rx values>
1,-2.59604e-06,4.43842e-06,-5.76063e-07,-6.33785e-06,-1.78179e-06,-2.59361e-06,6.46522e-06,2.69258e-06
2,1.11512e-06,8.49687e-07,-7.53234e-06,1.63796e-06,5.37286e-07,-7.39431e-07,1.83346e-06,-6.92324e-06
3,-8.05685e-08,2.99218e-06,2.1632e-06,6.3992e-06,-3.87345e-06,-2.80439e-06,-5.09063e-06,-7.11143e-07
4,6.44103e-06,-5.89848e-08,3.48879e-06,-1.41192e-06,-3.57648e-06,6.37249e-06,-1.94763e-07,1.50593e-06
5,-8.40628e-07,-7.99568e-06,7.33146e-07,2.228e-08,7.09497e-06,2.97302e-06,-2.60023e-06,7.26592e-07
6,-7.13695e-06,1.40203e-06,2.85271e-06,-3.63703e-06,1.73939e-06,-5.52048e-06,2.07741e-06,5.80311e-06
7,9.43742e-07,4.2658e-06,-6.14154e-06,-4.16638e-06,-2.02566e-06,-8.06977e-07,7.06939e-06,-3.44026e-06
8,5.10782e-07,8.21743e-07,-3.88897e-06,7.0639e-06,-8.04823e-07,-2.23852e-06,-3.81879e-06,-6.1624e-06
9,3.44256e-06,2.77658e-06,5.75536e-06,2.64661e-06,-5.80841e-06,1.71809e-06,-3.68796e-06,2.56005e-06
10,4.58813e-06,-5.88162e-06,1.39931e-06,-2.42672e-06,2.89251e-06,7.50383e-06,-2.7519e-07,7.8299e-07
11,-6.96553e-06,-4.65112e-06,1.8839e-06,-9.17343e-07,6.9032e-06,-3.36935e-06,-1.42534e-06,3.84287e-06
12,-3.45062e-06,5.94202e-06,-1.38934e-06,-5.72103e-06,-2.40698e-06,-4.47109e-06,6.83542e-06,2.3132e-06
13,2.85657e-06,1.9275e-06,-7.80085e-06,2.33701e-06,-1.31162e-06,-1.0218e-07,1.99356e-06,-8.02624e-06
14,9.63298e-07,1.39952e-06,2.88742e-06,7.52762e-06,-3.48355e-06,-1.35527e-06,-6.81745e-06,-1.1701e-06
15,5.42413e-06,-9.51737e-07,5.20768e-06,-2.23671e-06,-2.72129e-06,6.52012e-06,-7.30695e-07,3.51647e-06
16,-1.62594e-06,-7.8663e-06,-1.24633e-07,-1.86705e-06,7.96571e-06,2.69549e-06,-7.69504e-07,1.23546e-06
17,-7.96676e-06,2.22398e-06,1.21498e-06,-2.96895e-06,1.86386e-06,-7.09094e-06,2.60676e-06,4.58441e-06
18,1.92819e-06,5.84521e-06,-5.96688e-06,-3.06104e-06,-4.03374e-06,-1.10836e-06,6.71893e-06,-4.1391e-06
19,2.41763e-06,-3.13734e-07,-3.37254e-06,7.63843e-06,-1.13088e-06,-2.30348e-07,-4.83453e-06,-6.68178e-06
20,2.35805e-06,1.02242e-06,7.1505e-06,2.56703e-06,-4.27366e-06,2.06367e-06,-4.83954e-06,3.92479e-06
21,3.34595e-06,-5.19462e-06,1.50365e-06,-4.45291e-06,3.39441e-06,6.78954e-06,1.28535e-06,2.19421e-06
22,-7.03432e-06,-4.02991e-06,-3.47471e-07,-9.95751e-07,7.10406e-06,-4.2268e-06,-1.15957e-07,2.41392e-06
23,-3.30687e-06,6.9545e-06,-1.40256e-06,-3.81398e-06,-3.73367e-06,-5.40601e-06,5.94056e-06,1.31823e-06
24,4.71315e-06,1.96853e-06,-6.66371e-06,2.44124e-06,-2.6043e-06,1.61595e-06,1.31736e-06,-7.9929e-06
25,9.24135e-07,-9.05805e-07,3.35027e-06,7.35596e-06,-1.67814e-06,-1.14347e-07,-7.75361e-06,-6.47921e-07
26,3.23593e-06,-7.53089e-07,5.87975e-06,-3.27807e-06,-1.80215e-06,5.08193e-06,-1.50873e-07,5.24067e-06
27,-1.42554e-06,-6.3219e-06,-1.75853e-06,-3.01109e-06,7.33196e-06,2.13027e-06,1.31466e-06,4.86743e-07
28,-7.35289e-06,2.33898e-06,4.53399e-08,-1.00685e-06,1.46443e-06,-7.49702e-06,1.77986e-06,2.6663e-06
29,2.65605e-06,6.1122e-06,-4.15543e-06,-2.18746e-06,-5.39613e-06,-5.99156e-07,5.39608e-06,-3.51886e-06
30,3.23189e-06,-1.74691e-06,-2.85887e-06,6.49448e-06,-3.29695e-07,1.6994e-06,-4.78383e-06,-6.12805e-06
31,4.28134e-07,1.02107e-07,7.01343e-06,2.22469e-06,-2.32433e-06,1.01633e-06,-4.9286e-06,4.70227e-06
32,2.65311e-06,-3.2308e-06,1.02542e-06,-5.33571e-06,2.39472e-06,5.30842e-06,2.88894e-06,2.5888e-06
33,-5.57662e-06,-3.64659e-06,-1.92774e-06,-1.53786e-07,6.33125e-06,-3.69667e-06,2.19868e-07,2.96271e-07
34,-3.05332e-06,6.39851e-06,-2.06595e-07,-2.05544e-06,-4.02413e-06,-5.26169e-06,3.8393e-06,1.24154e-06
