# <Transmitter Set: Tx: 15 Tx3 - Point 1>
# <Rx values>
1,-1.37737e-05,-5.4044e-06,-1.46888e-05,2.07528e-06,-1.17862e-05,8.91448e-06,-5.93885e-06,1.35885e-05
2,-9.4149e-06,-1.13895e-05,-1.38027e-05,-5.42756e-06,-1.46743e-05,2.07806e-06,-1.1779e-05,8.92177e-06
3,-2.64198e-06,-1.45838e-05,-9.40333e-06,-1.14615e-05,-1.37961e-05,-5.37134e-06,-1.46827e-05,2.04066e-06
4,4.82229e-06,-1.40441e-05,-2.57532e-06,-1.45748e-05,-9.44868e-06,-1.14558e-05,-1.37778e-05,-5.37424e-06
5,1.11344e-05,-9.89054e-06,4.84092e-06,-1.39745e-05,-2.60749e-06,-1.46194e-05,-9.41667e-06,-1.14364e-05
6,1.45386e-05,-3.1335e-06,1.10703e-05,-9.84982e-06,4.8796e-06,-1.4024e-05,-2.6259e-06,-1.45788e-05
7,1.42145e-05,4.4102e-06,1.44793e-05,-3.20312e-06,1.11321e-05,-9.80852e-06,4.83208e-06,-1.40396e-05
8,1.01829e-05,1.07465e-05,1.42522e-05,4.35485e-06,1.44707e-05,-3.14763e-06,1.11185e-05,-9.85311e-06
9,3.64162e-06,1.43924e-05,1.02837e-05,1.07643e-05,1.41565e-05,4.36292e-06,1.45473e-05,-3.17047e-06
10,-3.8129e-06,1.43007e-05,3.60989e-06,1.44694e-05,1.02861e-05,1.06993e-05,1.41721e-05,4.40699e-06
11,-1.04194e-05,1.06501e-05,-3.88306e-06,1.43408e-05,3.67192e-06,1.44046e-05,1.02446e-05,1.07767e-05
12,-1.42824e-05,4.20026e-06,-1.04451e-05,1.05428e-05,-3.83961e-06,1.44302e-05,3.61948e-06,1.4341e-05
13,-1.45409e-05,-3.45529e-06,-1.42414e-05,4.16658e-06,-1.0465e-05,1.06001e-05,-3.8451e-06,1.43635e-05
14,-1.09633e-05,-1.01042e-05,-1.44507e-05,-3.39794e-06,-1.43483e-05,4.12567e-06,-1.03557e-05,1.06162e-05
15,-4.51141e-06,-1.41913e-05,-1.10126e-05,-1.00548e-05,-1.44271e-05,-3.45731e-06,-1.43419e-05,4.18454e-06
16,2.97805e-06,-1.45623e-05,-4.58712e-06,-1.41865e-05,-1.09225e-05,-1.00863e-05,-1.45155e-05,-3.39857e-06
17,9.75494e-06,-1.1197e-05,2.98903e-06,-1.46435e-05,-4.5759e-06,-1.40989e-05,-1.09599e-05,-1.01632e-05
18,1.4001e-05,-4.99895e-06,9.80851e-06,-1.1214e-05,2.93586e-06,-1.45969e-05,-4.53613e-06,-1.41739e-05
19,1.46667e-05,2.55842e-06,1.40343e-05,-4.94381e-06,9.74618e-06,-1.12712e-05,3.02056e-06,-1.45553e-05
20,1.15037e-05,9.45065e-06,1.46244e-05,2.59891e-06,1.40704e-05,-5.00685e-06,9.73306e-06,-1.11893e-05
21,5.33074e-06,1.39235e-05,1.14704e-05,9.42116e-06,1.46843e-05,2.61514e-06,1.39926e-05,-4.99915e-06
22,-2.21221e-06,1.46959e-05,5.327e-06,1.38795e-05,1.14837e-05,9.48871e-06,1.46476e-05,2.53732e-06
23,-9.21861e-06,1.16868e-05,-2.16755e-06,1.47113e-05,5.26508e-06,1.38801e-05,1.15483e-05,9.46226e-06
24,-1.37208e-05,5.63772e-06,-9.20366e-06,1.16882e-05,-2.20003e-06,1.46931e-05,5.32583e-06,1.39026e-05
25,-1.47299e-05,-1.93969e-06,-1.37563e-05,5.66792e-06,-9.15567e-06,1.16427e-05,-2.24839e-06,1.47583e-05
26,-1.18603e-05,-8.89394e-06,-1.47139e-05,-1.93615e-06,-1.37539e-05,5.67309e-06,-9.17989e-06,1.16452e-05
27,-5.83874e-06,-1.36171e-05,-1.18892e-05,-8.92529e-06,-1.46958e-05,-1.8875e-06,-1.37743e-05,5.60237e-06
28,1.58735e-06,-1.47265e-05,-5.84431e-06,-1.36047e-05,-1.18981e-05,-8.94431e-06,-1.46729e-05,-1.87323e-06
29,8.69951e-06,-1.19589e-05,1.6283e-06,-1.47606e-05,-5.87938e-06,-1.35893e-05,-1.18534e-05,-8.94138e-06
30,1.34937e-05,-6.14247e-06,8.70422e-06,-1.19426e-05,1.64083e-06,-1.47679e-05,-5.91099e-06,-1.35781e-05
31,1.47448e-05,1.40307e-06,1.34993e-05,-6.08672e-06,8.69391e-06,-1.19809e-05,1.64376e-06,-1.47436e-05
32,1.21279e-05,8.55094e-06,1.46932e-05,1.39294e-06,1.35276e-05,-6.08085e-06,8.68449e-06,-1.1999e-05
33,6.22613e-06,1.34359e-05,1.21016e-05,8.50371e-06,1.47238e-05,1.41727e-06,1.35063e-05,-6.08555e-06
34,-1.26701e-06,1.47229e-05,6.27921e-06,1.3395e-05,1.20703e-05,8.54411e-06,1.47393e-05,1.3937e-06
35,-8.40858e-06,1.21197e-05,-1.20726e-06,1.47719e-05,6.22805e-06,1.33735e-05,1.21032e-05,8.54624e-06
36,-1.32704e-05,6.37613e-06,-8.43752e-06,1.21786e-05,-1.20682e-06,1.47198e-05,6.2411e-06,1.34072e-05
37,-1.47164e-05,-1.08526e-06,-1.33635e-05,6.37623e-06,-8.35812e-06,1.21575e-05,-1.25999e-06,1.47503e-05
38,-1.22796e-05,-8.23041e-06,-1.47029e-05,-1.1691e-06,-1.33528e-05,6.43775e-06,-8.37939e-06,1.21227e-05
39,-6.48809e-06,-1.33249e-05,-1.22171e-05,-8.27809e-06,-1.47465e-05,-1.09978e-06,-1.33331e-05,6.36609e-06
40,9.8845e-07,-1.48112e-05,-6.43774e-06,-1.32237e-05,-1.22785e-05,-8.3542e-06,-1.46881e-05,-1.05376e-06
41,8.30041e-06,-1.22537e-05,9.48974e-07,-1.47682e-05,-6.42865e-06,-1.32798e-05,-1.22603e-05,-8.29888e-06
42,1.32887e-05,-6.53067e-06,8.19433e-06,-1.22931e-05,1.06323e-06,-1.47527e-05,-6.53298e-06,-1.32729e-05
43,1.47021e-05,9.92137e-07,1.33327e-05,-6.59574e-06,8.17857e-06,-1.22293e-05,1.05096e-06,-1.4803e-05
44,1.23277e-05,8.17105e-06,1.47825e-05,9.69845e-07,1.32507e-05,-6.54367e-06,8.24992e-06,-1.23038e-05
45,6.59636e-06,1.32186e-05,1.23304e-05,8.26728e-06,1.47563e-05,8.78205e-07,1.32947e-05,-6.4704e-06
46,-8.81668e-07,1.4826e-05,6.5432e-06,1.32472e-05,1.23743e-05,8.21146e-06,1.47342e-05,9.54663e-07
47,-8.19747e-06,1.2387e-05,-9.3526e-07,1.47629e-05,6.62189e-06,1.33024e-05,1.22793e-05,8.17588e-06
48,-1.33204e-05,6.6241e-06,-8.15224e-06,1.23392e-05,-9.6697e-07,1.48308e-05,6.62776e-06,1.32239e-05
