# <Transmitter Set: Tx: 11 Tx - Point 1>
# <Rx values>
1,9.16769e-09,-1.80632e-09,1.35459e-08,2.06135e-09,5.78061e-09,-1.42449e-08,5.70971e-09,-6.90251e-09
2,1.43691e-08,-3.25119e-09,1.07996e-08,-2.48812e-09,3.08536e-09,-1.08952e-08,5.78275e-09,2.61379e-09
3,1.41772e-08,-6.99504e-09,5.91166e-09,-2.44472e-09,4.36424e-09,-1.76445e-09,1.51224e-08,3.59723e-09
4,7.34092e-09,-2.55277e-09,6.12769e-09,5.58386e-09,9.7348e-09,7.63426e-10,1.54134e-08,-4.96281e-09
5,1.29049e-08,8.21733e-09,6.38632e-09,6.93175e-09,1.53281e-08,-8.59244e-09,8.13221e-09,-3.0318e-09
6,1.74673e-08,1.26591e-08,6.86265e-09,5.09994e-10,1.02121e-08,-7.24607e-09,3.94306e-09,7.08308e-09
7,1.05697e-08,7.19484e-09,3.24708e-09,-4.64653e-09,1.12848e-08,4.25272e-09,4.94829e-09,1.12368e-08
8,1.34952e-09,8.96764e-09,2.21576e-09,3.469e-10,1.29382e-08,1.30111e-08,6.01061e-09,1.67339e-09
9,-3.49001e-10,8.7375e-09,9.06791e-09,6.78679e-09,1.35218e-08,1.15764e-08,5.65089e-09,-5.24741e-09
10,4.00142e-09,1.21659e-08,1.38069e-08,3.02896e-09,6.33647e-09,4.48707e-09,3.9187e-10,-1.74833e-09
11,7.15133e-09,9.21793e-09,7.23174e-09,1.22527e-09,1.60089e-09,6.27263e-09,5.3064e-09,9.52479e-09
12,-3.51636e-10,2.40092e-09,3.88419e-09,6.35181e-09,2.26052e-09,1.40886e-08,1.01019e-08,7.8565e-09
13,-7.9026e-09,4.26172e-09,4.68302e-09,1.25565e-08,3.04401e-09,1.46633e-08,7.86362e-09,-1.34845e-10
14,-2.22628e-09,7.7248e-09,8.89972e-09,1.70729e-08,1.01984e-09,4.6135e-09,5.33638e-09,3.17478e-11
15,5.59068e-09,5.24752e-09,3.67916e-09,1.18817e-08,-6.87496e-09,1.64439e-09,6.28376e-09,1.19098e-08
16,3.61165e-09,3.34043e-09,-8.40571e-09,1.24314e-08,-4.13334e-09,3.81675e-09,6.95518e-09,1.7316e-08
